,Dates,URL,News,Price Direction Up,Price Direction Constant,Price Direction Down,Asset Comparision,Past Information,Future Information,Price Sentiment,Topic,Macro_Group,Probabilities,Dominant_Macro_Group,Topic_Label
5904,18-04-2018,https://www.moneycontrol.com/news/business/markets/akshaya-tritiya-2018-there-are-golden-opportunities-beyond-just-gold-say-experts-2550999.html,"Akshaya Tritiya 2018: There are golden opportunities beyond just gold, say experts",0,0,0,0,1,0,none,-1,-1,"[-4.5420857112027475, -5.601085178539766, -2.7872539492807933, -4.083747114312653, -3.639418339063876, -3.060648585416916, -4.118013661487334, -4.512530376829972, -5.355360977653084, -3.5954353109100743, -5.10836572808782, -3.1020417312360733, -5.7867936405537455, -5.319398526919613, -6.457086524877403, -4.448317944363296, -3.9753144978015826, -5.360930354421646]",2,noise
5905,20-09-2018,https://www.moneycontrol.com/news/business/markets/gold-prices-edge-up-as-easing-trade-concerns-hurt-dollar-2968801.html,Gold prices edge up as easing trade concerns hurt dollar,1,0,0,1,1,0,positive,15,12,"[-3.5811519786007544, -4.865220645489399, -2.5635901086573094, -3.1267841248749635, -3.8549352456913804, -1.9382277583574636, -4.095443047777165, -3.1803656676095367, -4.995009877835438, -3.309276626603985, -3.4644827897005195, -1.2481343918364947, -5.502262015732452, -4.339252592419935, -5.709678515061911, -2.7564254102592263, -4.3671699789576905, -4.494255675700485]",11,Global Cues and Gold Stability
5906,08-05-2013,https://economictimes.indiatimes.com/markets/commodities/gold-continues-to-slide-on-weak-demand-silver-gains/articleshow/19952229.cms,"gold continues to slide on weak demand, silver gains",0,0,1,1,1,0,negative,2,3,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",11,Global Investment & Rate Impact
5907,01-05-2018,https://www.metalsdaily.com/link/279181/mitsubishi-rising-inflation-could-impact-gold-investors-two-different-ways.htm,mitsubishi : rising inflation could impact gold investors two different ways,0,0,0,0,1,0,none,-1,-1,"[-4.171762731543053, -5.227701915991224, -3.003504620560854, -3.2756836381111523, -3.9764923174121236, -2.147817125299343, -4.244608959809068, -3.3744568080861947, -5.385536312388492, -3.5137884047552537, -4.039700256071075, -2.4062989936174013, -5.90714425134419, -4.810623956452754, -6.199801131210205, -2.8331480569319725, -4.606800560275804, -5.049574239735951]",5,noise
5908,10-09-2012,https://www.moneycontrol.com/news/business/markets/-1848277.html,gold rates gain in major metros in india,1,0,0,0,1,0,positive,11,2,"[-3.94831095066282, -5.050703282212615, -1.6402601096407068, -3.690341676625996, -3.7773784720775962, -2.097745293914132, -3.860713180770136, -4.051295022625918, -4.810080536308, -3.2304066245765077, -4.614705498527658, -2.703728857776444, -4.99521265958402, -4.792732900972699, -5.710192279781435, -3.933026498776912, -3.580617711656743, -4.705407235731484]",2,Market Rates & Gold Demand
5909,27-01-2017,http://www.marketwatch.com/story/gold-pares-loss-after-gdp-reading-2017-01-27,Gold pares loss after GDP reading,0,0,1,0,1,0,negative,18,17,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",5,Gold Holds as Data Releases
5910,25-10-2016,https://www.thehindubusinessline.com/markets/gold/gold-edges-up-on-steady-demand-fed-rate-hike-speculation-weighs/article9265850.ece,Gold edges up on steady demand; Fed rate hike speculation weighs,1,0,0,0,1,0,positive,3,3,"[-3.7732181632378694, -4.816063665993048, -2.6242979003994553, -3.294710927556385, -3.936437129261749, -1.9807116402317804, -4.088675855783536, -3.075732399437729, -4.880023483058983, -3.2995691906151667, -3.498137472788712, -2.188929475974217, -5.377025985502425, -4.36877288148463, -5.567103972195524, -0.8943612473817444, -4.3798078644855005, -4.640213629015912]",15,Global Investment & Rate Impact
5911,30-06-2017,http://www.marketwatch.com/story/august-gold-settles-at-124230oz-down-350-or-03-for-the-session-2017-06-30,"August gold settles at $1,242.30/oz, down $3.50, or 0.3%, for the session",0,0,1,0,1,0,negative,-1,-1,"[-4.575360501795, -4.367784763887481, -3.0352050157692076, -3.95149993016465, -4.964911221989119, -3.311453036213222, -5.207694436580455, -5.232796012600771, -4.8466462722662325, -4.431133800417156, -4.691274108313212, -3.4135618307915565, -6.304017786358254, -4.789210969753541, -6.645690279324461, -4.369844409094819, -5.355242444247551, -5.521815565764358]",2,noise
5912,03-11-2009,http://www.marketwatch.com/story/gold-futures-add-to-gains-up-630-at-10603oz-2009-11-03,"gold futures add to gains, up $6.30 at $1,060.3/oz",1,0,0,0,1,0,positive,19,3,"[1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",0,Global Investment & Rate Impact
5913,12-12-2012,http://www.marketwatch.com/story/gold-futures-settle-higher-under-1720-2012-12-12,"gold futures settle higher, under $1,720",1,0,0,0,1,0,positive,26,4,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547]",15,Gold Settlement Price Correction
5914,01-07-2011,https://economictimes.indiatimes.com/markets/commodities/silver-falls-to-rs-51850-on-heavy-sell-off-gold-down-by-rs-270/articleshow/9063929.cms,"silver falls to rs 51850 on heavy sell-off, gold down by rs 270",0,0,1,1,1,0,negative,2,3,"[-3.795475274151992, -4.885915080166341, -2.450667715746923, -3.242880195224653, -3.185974302174805, -2.5106221093549355, -3.9233730623646417, -3.6862385257774117, -4.7170628250068605, -2.6418046798269454, -4.155005812394065, -0.6785231462567193, -5.487966477726777, -4.468519296383074, -5.952432640736741, -3.6383903319812374, -3.880935242150286, -4.717147624549711]",11,Global Investment & Rate Impact
5915,07-01-2010,http://www.marketwatch.com/story/falling-correlations-said-bullish-for-us-stocks-2010-01-07,"u.s. stocks not looking for synergy with gold, other assets",0,0,0,0,1,0,none,15,12,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",11,Global Cues and Gold Stability
5916,13-11-2018,https://www.metalsdaily.com/link/286844/dollar-surging-dollar-and-sinking-gold-weighing-on-investors-minds.htm,dollar : surging dollar and sinking gold weighing on investors' minds,0,0,1,1,1,0,negative,-1,-1,"[-4.345756076351738, -5.542126099565934, -3.1888782182956525, -3.473809629359938, -4.0386246097789815, -2.6829819626972604, -4.42257147998766, -3.3590090724911876, -5.618883251773196, -3.6894597323831517, -4.3775810373816535, -1.346708707245519, -6.170584736957543, -5.0604321639455145, -6.501018331018076, -3.518593535864554, -4.77277992829823, -5.251199431028615]",11,noise
5917,09-11-2011,https://economictimes.indiatimes.com/markets/commodities/gold-futures-hit-fresh-peak-of-rs-29186-on-global-cues/articleshow/10664972.cms,"gold futures hit fresh peak of rs 29,186 on global cues",1,0,0,0,1,0,positive,8,3,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",13,Global Investment & Rate Impact
5918,09-03-2018,https://www.metalsdaily.com/link/277554/gold-dips-on-firm-dollar-amid-hopes-for-easing-us-nkorea-tensions.htm,gold dips on firm dollar amid hopes for easing u.s.-n.korea tensions,0,0,1,1,1,0,negative,3,3,"[-3.896938921182666, -5.07045315621039, -2.774525303979949, -3.41792627297854, -4.044126743506697, -2.2261159929015024, -4.270599139699348, -2.9139943992453796, -5.129649167975262, -3.3879058255099217, -3.660224179002633, -1.9176607302027089, -5.649523608961992, -4.550070168145493, -5.874430838386524, -2.859215939119905, -4.48631386137937, -4.77081108214236]",11,Global Investment & Rate Impact
5919,02-12-2012,https://www.thehindubusinessline.com/opinion/columns/aarati-krishnan/Bright-side-to-India%E2%80%99s-gold-fetish/article20534567.ece,Bright side to India's gold fetish,0,0,0,0,1,0,none,11,2,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Market Rates & Gold Demand
5920,21-08-2018,http://www.marketwatch.com/story/gold-tries-to-push-back-above-1200-with-back-to-back-gains-2018-08-21,"gold settles at 1-week high of $1,200 as trump comments hurt the dollar",1,0,0,1,1,0,positive,-1,-1,"[-3.8430247586906088, -4.547777045417814, -2.3698713525301494, -3.4703093313531754, -4.165030495661873, -2.356808678428153, -4.415318106589782, -4.0951457468117445, -4.8290705290989635, -3.6152214146501565, -1.7359404449538878, -2.502008306316902, -5.676092421482165, -3.084423322777083, -5.799024124728179, -3.220133491159692, -4.6142356075985385, -4.809358814119173]",10,noise
5921,06-07-2016,http://www.investing.com/news/commodities-news/gold-soars-to-highest-since-march-2014-amid-flight-to-safety-412705,Gold soars to highest since March 2014 amid flight to safety,1,0,0,0,1,0,positive,-1,-1,"[-3.889472211638026, -4.613387336244266, -2.342513138643882, -3.4585471819778504, -4.177436430394675, -2.49754002670501, -4.433739619465056, -4.159574086129721, -4.817107877838999, -3.581353377615986, -1.8550774840055881, -2.554935724306754, -5.718144098795699, -3.0235228548846265, -5.905568820854856, -3.4284826237502384, -4.610482666382451, -4.855895829754965]",10,noise
5922,13-11-2017,http://www.marketwatch.com/story/gold-tips-higher-with-help-from-risk-off-mindset-across-markets-2017-11-13,Gold ends higher as global stock markets pull back,1,0,0,0,1,0,positive,-1,-1,"[-4.0042190576099905, -5.043619091049864, -2.8712045740002323, -3.4744489545088744, -4.073732495281089, -2.2941453198282833, -4.33161712381359, -3.7540910674398504, -5.264255551511076, -3.6648364496484525, -3.5288048860249495, -2.3622212874396187, -5.871540845419808, -4.405364421243439, -6.063816937618023, -3.0132506489516775, -4.780473708465115, -4.977509395070095]",5,noise
5923,03-01-2007,http://www.marketwatch.com/story/feb-gold-retreats-from-a-one-month-high-as-dollar-gains-2007-01-03,feb. gold retreats from a one-month high as dollar gains,1,0,0,1,1,0,positive,-1,-1,"[-3.630575546951642, -4.577241711310317, -2.346152821457254, -3.3203322976613343, -3.952805683194241, -2.1848694112879743, -4.260770898076921, -3.854392974612096, -4.861915192714942, -3.4660391758487417, -2.4189161310409757, -2.2281206292080644, -5.617462092470883, -3.4117364442483034, -5.784399730014325, -3.044744177872481, -4.463212750278704, -4.632342361385819]",5,noise
5924,10-05-2018,https://www.metalsdaily.com/link/279483/irans-gold-demand-set-for-spurt-before-trump-sanctions-bite.htm,iran's gold demand set for spurt before trump sanctions bite,1,0,0,0,1,0,positive,-1,-1,"[-4.2502236761055565, -5.350933165066068, -2.8132690446589717, -3.694045632166231, -3.8252962194, -2.621551383030995, -4.007446224050313, -2.6244075888694796, -5.339809076964697, -2.646891145966574, -4.505461948369454, -2.6425218473131102, -5.740523083391534, -4.888285231978447, -6.166155860492625, -3.6606468927629434, -4.06256942545732, -5.033854220979125]",5,noise
5925,11-06-2007,http://www.marketwatch.com/story/august-gold-ends-up-870-at-6590-an-ounce-on-nymex-2007-06-11,august gold ends up $8.70 at $659.0 an ounce on nymex,1,0,0,0,1,0,positive,-1,-1,"[-3.9460129815078324, -4.733361405393713, -2.469159239899483, -3.8578530582546207, -4.471719560857335, -2.573460945998966, -4.41690369942519, -4.387901362242316, -4.6692914389388624, -3.743220427705805, -4.51730359249043, -2.9511343375786168, -4.57049612045777, -4.569077777428679, -4.518184862871149, -3.8016150069789543, -4.509337184865691, -4.643630385496319]",2,noise
5926,14-01-2011,https://economictimes.indiatimes.com/markets/commodities/gold-could-hit-record-highs-above-1600-gfms/articleshow/7279143.cms,"gold could hit record highs above $1,600: gfms",1,0,0,0,1,0,positive,0,15,"[-3.4618821093813423, -4.153652106254074, -1.8929816522401526, -2.961527514626943, -3.7110843271810503, -2.068135478502287, -3.9512396620864108, -3.6944332949980647, -4.208606653692038, -3.075350359704285, -1.4927315262185412, -2.131262440663837, -5.136971543816671, -2.736197653958087, -5.347741831394298, -3.0485938448113257, -4.129343839883311, -4.411214108350456]",10,Gold Near Monthly Lows
5927,30-10-2012,https://economictimes.indiatimes.com/markets/commodities/festive-offer-post-offices-in-delhi-to-give-7-discount-on-gold-coins/articleshow/17024058.cms,festive offer: post offices in delhi to give 7% discount on gold coins,0,0,0,0,1,0,none,-1,-1,"[-4.693909828077389, -5.79519457529532, -2.2818616596436945, -4.339334698034132, -4.29984011803521, -2.917708225725342, -4.524077742726566, -4.652010838660807, -5.576083799355659, -3.8166997805065956, -5.263222565489412, -3.3328113113118074, -5.898670345462014, -5.469844930416835, -6.542337666762259, -4.610703770280289, -4.105295082891259, -5.473813454527819]",2,noise
5928,15-11-2017,http://www.marketwatch.com/story/gold-holds-gain-after-economic-reports-on-sales-inflation-2017-11-15,"Gold holds gain after economic reports on sales, inflation",1,0,0,0,1,0,positive,18,17,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",5,Gold Holds as Data Releases
5929,21-01-2015,https://www.moneycontrol.com/news/business/markets/mcx-goldpetal-february-contract-gains-1334619.html,mcx goldpetal february contract gains,1,0,0,0,1,0,positive,12,1,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",12,Gold Price Support Levels
5930,23-02-2012,http://www.marketwatch.com/story/gold-gains-15-to-end-at-three-month-high-2012-02-23,gold gains $15 to end at three-month high,1,0,0,0,1,0,positive,4,3,"[-3.8314103485314974, -4.4036376904301004, -2.0834353331255424, -3.4190772167247654, -4.177055156558143, -2.4123385272655833, -4.450982937043357, -4.225290516971559, -4.595787343681627, -3.6246983623447133, -2.5019659719378997, -2.5355119192037754, -5.554650110997571, -2.91151042369311, -5.730822596933744, -3.3547643420260362, -4.631913216383969, -4.81254704385982]",2,Global Investment & Rate Impact
